consumer_id,rank,score,title,body,keyword,url,title_length,body_length,cuisines_preference,foods_preference,taste_preference,dietary_preference,price_sensitivity,promo_usage_pct,is_value_conscious,dd_user_locale,language,locale_applied,locale_score,title_localized,body_localized,title_length_localized,body_length_localized
1787689873,1,98,Noodle cravings covered,🍜 Hot bowls and hand-pulled options ready from spots you'll love,noodles,https://www.doordash.com/search/store/noodles?event_type=search&filterQuery-vertical_ids=1&filterQuery-deals-fill=true,23,64,"Chinese (Sichuan, Cantonese), Japanese (ramen, donburi), Thai (street-style casual), American (BBQ, burgers)","Noodles, rice bowls, sandwiches, burgers, and dim sum/dumplings","Spicy, savory and umami with occasional tangy and sweet accents",none,Value Seeker with average subtotals around $20–$30 and a 39.1% promo usage indicating discount sensitivity,39.1,True,en-US,en-US,en-US,0,Noodle cravings covered,🍜 Hot bowls and hand-pulled options ready from spots you'll love,23,64
1787689873,2,96,Skip the schlep,"Get dumplings, rice dishes, and bold flavors delivered from top spots",Chinese food,https://www.doordash.com/search/store/Chinese%20food?event_type=search&filterQuery-vertical_ids=1&filterQuery-deals-fill=true,15,69,"Chinese (Sichuan, Cantonese), Japanese (ramen, donburi), Thai (street-style casual), American (BBQ, burgers)","Noodles, rice bowls, sandwiches, burgers, and dim sum/dumplings","Spicy, savory and umami with occasional tangy and sweet accents",none,Value Seeker with average subtotals around $20–$30 and a 39.1% promo usage indicating discount sensitivity,39.1,True,en-US,en-US,en-US,0,Skip the schlep,"Get dumplings, rice dishes, and bold flavors delivered from top spots",15,69
1787689873,3,95,Deal dropped. You're up,Save on restaurants you order from most with deals ready now,food deals,https://www.doordash.com/search/store/food%20deals?event_type=search&filterQuery-vertical_ids=1&filterQuery-deals-fill=true,23,60,"Chinese (Sichuan, Cantonese), Japanese (ramen, donburi), Thai (street-style casual), American (BBQ, burgers)","Noodles, rice bowls, sandwiches, burgers, and dim sum/dumplings","Spicy, savory and umami with occasional tangy and sweet accents",none,Value Seeker with average subtotals around $20–$30 and a 39.1% promo usage indicating discount sensitivity,39.1,True,en-US,en-US,en-US,0,Deal dropped. You're up,Save on restaurants you order from most with deals ready now,23,60
1787689873,4,94,You pick. We roll,Build your perfect bowl with fresh ingredients from places nearby,rice bowls,https://www.doordash.com/search/store/rice%20bowls?event_type=search&filterQuery-vertical_ids=1&filterQuery-deals-fill=true,17,65,"Chinese (Sichuan, Cantonese), Japanese (ramen, donburi), Thai (street-style casual), American (BBQ, burgers)","Noodles, rice bowls, sandwiches, burgers, and dim sum/dumplings","Spicy, savory and umami with occasional tangy and sweet accents",none,Value Seeker with average subtotals around $20–$30 and a 39.1% promo usage indicating discount sensitivity,39.1,True,en-US,en-US,en-US,0,You pick. We roll,Build your perfect bowl with fresh ingredients from places nearby,17,65
1787689873,5,93,$0 delivery fee,Skip the fee on orders from top-rated spots near you,free delivery,https://www.doordash.com/search/store/free%20delivery?event_type=search&filterQuery-vertical_ids=1&filterQuery-deals-fill=true,15,52,"Chinese (Sichuan, Cantonese), Japanese (ramen, donburi), Thai (street-style casual), American (BBQ, burgers)","Noodles, rice bowls, sandwiches, burgers, and dim sum/dumplings","Spicy, savory and umami with occasional tangy and sweet accents",none,Value Seeker with average subtotals around $20–$30 and a 39.1% promo usage indicating discount sensitivity,39.1,True,en-US,en-US,en-US,0,$0 delivery fee,Skip the fee on orders from top-rated spots near you,15,52
1787689873,6,92,Heat seekers wanted,Get bold flavors from restaurants that bring it,spicy food,https://www.doordash.com/search/store/spicy%20food?event_type=search&filterQuery-vertical_ids=1&filterQuery-deals-fill=true,19,47,"Chinese (Sichuan, Cantonese), Japanese (ramen, donburi), Thai (street-style casual), American (BBQ, burgers)","Noodles, rice bowls, sandwiches, burgers, and dim sum/dumplings","Spicy, savory and umami with occasional tangy and sweet accents",none,Value Seeker with average subtotals around $20–$30 and a 39.1% promo usage indicating discount sensitivity,39.1,True,en-US,en-US,en-US,0,Heat seekers wanted,Get bold flavors from restaurants that bring it,19,47
1787689873,7,86,Burgers your way,"Classic or loaded, get them delivered hot and ready",burgers,https://www.doordash.com/search/store/burgers?event_type=search&filterQuery-vertical_ids=1&filterQuery-deals-fill=true,16,51,"Chinese (Sichuan, Cantonese), Japanese (ramen, donburi), Thai (street-style casual), American (BBQ, burgers)","Noodles, rice bowls, sandwiches, burgers, and dim sum/dumplings","Spicy, savory and umami with occasional tangy and sweet accents",none,Value Seeker with average subtotals around $20–$30 and a 39.1% promo usage indicating discount sensitivity,39.1,True,en-US,en-US,en-US,0,Burgers your way,"Classic or loaded, get them delivered hot and ready",16,51
1787689873,8,84,Sushi and ramen ready,Fresh rolls and rich broths from spots you'll want to reorder,Japanese food,https://www.doordash.com/search/store/Japanese%20food?event_type=search&filterQuery-vertical_ids=1&filterQuery-deals-fill=true,21,61,"Chinese (Sichuan, Cantonese), Japanese (ramen, donburi), Thai (street-style casual), American (BBQ, burgers)","Noodles, rice bowls, sandwiches, burgers, and dim sum/dumplings","Spicy, savory and umami with occasional tangy and sweet accents",none,Value Seeker with average subtotals around $20–$30 and a 39.1% promo usage indicating discount sensitivity,39.1,True,en-US,en-US,en-US,0,Sushi and ramen ready,Fresh rolls and rich broths from spots you'll want to reorder,21,61
1787689873,9,82,Curry cravings,Get bold Thai curries and stir-fries delivered in 30 min,Thai food,https://www.doordash.com/search/store/Thai%20food?event_type=search&filterQuery-vertical_ids=1&filterQuery-deals-fill=true,14,56,"Chinese (Sichuan, Cantonese), Japanese (ramen, donburi), Thai (street-style casual), American (BBQ, burgers)","Noodles, rice bowls, sandwiches, burgers, and dim sum/dumplings","Spicy, savory and umami with occasional tangy and sweet accents",none,Value Seeker with average subtotals around $20–$30 and a 39.1% promo usage indicating discount sensitivity,39.1,True,en-US,en-US,en-US,0,Curry cravings,Get bold Thai curries and stir-fries delivered in 30 min,14,56
1787689873,10,80,Your go-tos are here,Reorder favorites or find something new worth trying,restaurants,https://www.doordash.com/search/store/restaurants?event_type=search&filterQuery-vertical_ids=1&filterQuery-deals-fill=true,20,52,"Chinese (Sichuan, Cantonese), Japanese (ramen, donburi), Thai (street-style casual), American (BBQ, burgers)","Noodles, rice bowls, sandwiches, burgers, and dim sum/dumplings","Spicy, savory and umami with occasional tangy and sweet accents",none,Value Seeker with average subtotals around $20–$30 and a 39.1% promo usage indicating discount sensitivity,39.1,True,en-US,en-US,en-US,0,Your go-tos are here,Reorder favorites or find something new worth trying,20,52
661703925,1,98,Noodle cravings covered,🍜 Hot bowls and hand-pulled options ready from spots you'll love,noodles,https://www.doordash.com/search/store/noodles?event_type=search&filterQuery-vertical_ids=1&filterQuery-deals-fill=true,23,64,"American (Californian salads, casual grill), Chinese (Sichuan, Cantonese fast‐food), Indian (Northern Indian biryani), T","Heavily favors fresh salads, rice bowls and noodles for lunch and dinner, with occasional indulgences like fast‐food sna","Prefers fresh, savory and well‐balanced flavors with tangy dressings and customizable spice levels","Balanced: frequently opts for health-conscious modifications (e.g., dressings on the side, extra greens) while still ordering meat-based dishes","Balanced Spender: typical subtotals in the $16-$23 range with about 30% promo usage, indicating value sensitivity",30.0,True,en-US,en-US,en-US,0,Noodle cravings covered,🍜 Hot bowls and hand-pulled options ready from spots you'll love,23,64
661703925,2,96,Skip the schlep,"Get dumplings, rice dishes, and bold flavors delivered from top spots",Chinese food,https://www.doordash.com/search/store/Chinese%20food?event_type=search&filterQuery-vertical_ids=1&filterQuery-deals-fill=true,15,69,"American (Californian salads, casual grill), Chinese (Sichuan, Cantonese fast‐food), Indian (Northern Indian biryani), T","Heavily favors fresh salads, rice bowls and noodles for lunch and dinner, with occasional indulgences like fast‐food sna","Prefers fresh, savory and well‐balanced flavors with tangy dressings and customizable spice levels","Balanced: frequently opts for health-conscious modifications (e.g., dressings on the side, extra greens) while still ordering meat-based dishes","Balanced Spender: typical subtotals in the $16-$23 range with about 30% promo usage, indicating value sensitivity",30.0,True,en-US,en-US,en-US,0,Skip the schlep,"Get dumplings, rice dishes, and bold flavors delivered from top spots",15,69
661703925,3,95,Deal dropped. You're up,Save on restaurants you order from most with deals ready now,food deals,https://www.doordash.com/search/store/food%20deals?event_type=search&filterQuery-vertical_ids=1&filterQuery-deals-fill=true,23,60,"American (Californian salads, casual grill), Chinese (Sichuan, Cantonese fast‐food), Indian (Northern Indian biryani), T","Heavily favors fresh salads, rice bowls and noodles for lunch and dinner, with occasional indulgences like fast‐food sna","Prefers fresh, savory and well‐balanced flavors with tangy dressings and customizable spice levels","Balanced: frequently opts for health-conscious modifications (e.g., dressings on the side, extra greens) while still ordering meat-based dishes","Balanced Spender: typical subtotals in the $16-$23 range with about 30% promo usage, indicating value sensitivity",30.0,True,en-US,en-US,en-US,0,Deal dropped. You're up,Save on restaurants you order from most with deals ready now,23,60
661703925,4,94,You pick. We roll,Build your perfect bowl with fresh ingredients from places nearby,rice bowls,https://www.doordash.com/search/store/rice%20bowls?event_type=search&filterQuery-vertical_ids=1&filterQuery-deals-fill=true,17,65,"American (Californian salads, casual grill), Chinese (Sichuan, Cantonese fast‐food), Indian (Northern Indian biryani), T","Heavily favors fresh salads, rice bowls and noodles for lunch and dinner, with occasional indulgences like fast‐food sna","Prefers fresh, savory and well‐balanced flavors with tangy dressings and customizable spice levels","Balanced: frequently opts for health-conscious modifications (e.g., dressings on the side, extra greens) while still ordering meat-based dishes","Balanced Spender: typical subtotals in the $16-$23 range with about 30% promo usage, indicating value sensitivity",30.0,True,en-US,en-US,en-US,0,You pick. We roll,Build your perfect bowl with fresh ingredients from places nearby,17,65
661703925,5,93,$0 delivery fee,Skip the fee on orders from top-rated spots near you,free delivery,https://www.doordash.com/search/store/free%20delivery?event_type=search&filterQuery-vertical_ids=1&filterQuery-deals-fill=true,15,52,"American (Californian salads, casual grill), Chinese (Sichuan, Cantonese fast‐food), Indian (Northern Indian biryani), T","Heavily favors fresh salads, rice bowls and noodles for lunch and dinner, with occasional indulgences like fast‐food sna","Prefers fresh, savory and well‐balanced flavors with tangy dressings and customizable spice levels","Balanced: frequently opts for health-conscious modifications (e.g., dressings on the side, extra greens) while still ordering meat-based dishes","Balanced Spender: typical subtotals in the $16-$23 range with about 30% promo usage, indicating value sensitivity",30.0,True,en-US,en-US,en-US,0,$0 delivery fee,Skip the fee on orders from top-rated spots near you,15,52
661703925,6,82,Curry cravings,Get bold Thai curries and stir-fries delivered in 30 min,Thai food,https://www.doordash.com/search/store/Thai%20food?event_type=search&filterQuery-vertical_ids=1&filterQuery-deals-fill=true,14,56,"American (Californian salads, casual grill), Chinese (Sichuan, Cantonese fast‐food), Indian (Northern Indian biryani), T","Heavily favors fresh salads, rice bowls and noodles for lunch and dinner, with occasional indulgences like fast‐food sna","Prefers fresh, savory and well‐balanced flavors with tangy dressings and customizable spice levels","Balanced: frequently opts for health-conscious modifications (e.g., dressings on the side, extra greens) while still ordering meat-based dishes","Balanced Spender: typical subtotals in the $16-$23 range with about 30% promo usage, indicating value sensitivity",30.0,True,en-US,en-US,en-US,0,Curry cravings,Get bold Thai curries and stir-fries delivered in 30 min,14,56
661703925,7,82,Curry and more,"Bold Indian flavors from tikka masala to biryani, all nearby",Indian food,https://www.doordash.com/search/store/Indian%20food?event_type=search&filterQuery-vertical_ids=1&filterQuery-deals-fill=true,14,60,"American (Californian salads, casual grill), Chinese (Sichuan, Cantonese fast‐food), Indian (Northern Indian biryani), T","Heavily favors fresh salads, rice bowls and noodles for lunch and dinner, with occasional indulgences like fast‐food sna","Prefers fresh, savory and well‐balanced flavors with tangy dressings and customizable spice levels","Balanced: frequently opts for health-conscious modifications (e.g., dressings on the side, extra greens) while still ordering meat-based dishes","Balanced Spender: typical subtotals in the $16-$23 range with about 30% promo usage, indicating value sensitivity",30.0,True,en-US,en-US,en-US,0,Curry and more,"Bold Indian flavors from tikka masala to biryani, all nearby",14,60
661703925,8,80,Your go-tos are here,Reorder favorites or find something new worth trying,restaurants,https://www.doordash.com/search/store/restaurants?event_type=search&filterQuery-vertical_ids=1&filterQuery-deals-fill=true,20,52,"American (Californian salads, casual grill), Chinese (Sichuan, Cantonese fast‐food), Indian (Northern Indian biryani), T","Heavily favors fresh salads, rice bowls and noodles for lunch and dinner, with occasional indulgences like fast‐food sna","Prefers fresh, savory and well‐balanced flavors with tangy dressings and customizable spice levels","Balanced: frequently opts for health-conscious modifications (e.g., dressings on the side, extra greens) while still ordering meat-based dishes","Balanced Spender: typical subtotals in the $16-$23 range with about 30% promo usage, indicating value sensitivity",30.0,True,en-US,en-US,en-US,0,Your go-tos are here,Reorder favorites or find something new worth trying,20,52
661703925,9,80,Fresh bowls nearby,Build your perfect meal with options that keep it light,healthy food,https://www.doordash.com/search/store/healthy%20food?event_type=search&filterQuery-vertical_ids=1&filterQuery-deals-fill=true,18,55,"American (Californian salads, casual grill), Chinese (Sichuan, Cantonese fast‐food), Indian (Northern Indian biryani), T","Heavily favors fresh salads, rice bowls and noodles for lunch and dinner, with occasional indulgences like fast‐food sna","Prefers fresh, savory and well‐balanced flavors with tangy dressings and customizable spice levels","Balanced: frequently opts for health-conscious modifications (e.g., dressings on the side, extra greens) while still ordering meat-based dishes","Balanced Spender: typical subtotals in the $16-$23 range with about 30% promo usage, indicating value sensitivity",30.0,True,en-US,en-US,en-US,0,Fresh bowls nearby,Build your perfect meal with options that keep it light,18,55
1036296113,1,98,Noodle cravings covered,🍜 Hot bowls and hand-pulled options ready from spots you'll love,noodles,https://www.doordash.com/search/store/noodles?event_type=search&filterQuery-vertical_ids=1&filterQuery-deals-fill=true,23,64,"Chinese (Northern style including Lanzhou hand-pulled noodles and Beijing specialties), Hawaiian (poke), Thai","Noodle soups, rice bowls, hot clay pot dishes, and cold appetizer dishes","Savory, hearty and umami-rich flavors with robust broths and marinated meats",none,Balanced Spender with orders ranging from $18 to $29.90 and no promo dependency,0.0,False,en-US,en-US,en-US,0,Noodle cravings covered,🍜 Hot bowls and hand-pulled options ready from spots you'll love,23,64
1036296113,2,96,Skip the schlep,"Get dumplings, rice dishes, and bold flavors delivered from top spots",Chinese food,https://www.doordash.com/search/store/Chinese%20food?event_type=search&filterQuery-vertical_ids=1&filterQuery-deals-fill=true,15,69,"Chinese (Northern style including Lanzhou hand-pulled noodles and Beijing specialties), Hawaiian (poke), Thai","Noodle soups, rice bowls, hot clay pot dishes, and cold appetizer dishes","Savory, hearty and umami-rich flavors with robust broths and marinated meats",none,Balanced Spender with orders ranging from $18 to $29.90 and no promo dependency,0.0,False,en-US,en-US,en-US,0,Skip the schlep,"Get dumplings, rice dishes, and bold flavors delivered from top spots",15,69
1036296113,3,94,You pick. We roll,Build your perfect bowl with fresh ingredients from places nearby,rice bowls,https://www.doordash.com/search/store/rice%20bowls?event_type=search&filterQuery-vertical_ids=1&filterQuery-deals-fill=true,17,65,"Chinese (Northern style including Lanzhou hand-pulled noodles and Beijing specialties), Hawaiian (poke), Thai","Noodle soups, rice bowls, hot clay pot dishes, and cold appetizer dishes","Savory, hearty and umami-rich flavors with robust broths and marinated meats",none,Balanced Spender with orders ranging from $18 to $29.90 and no promo dependency,0.0,False,en-US,en-US,en-US,0,You pick. We roll,Build your perfect bowl with fresh ingredients from places nearby,17,65
1036296113,4,82,Curry cravings,Get bold Thai curries and stir-fries delivered in 30 min,Thai food,https://www.doordash.com/search/store/Thai%20food?event_type=search&filterQuery-vertical_ids=1&filterQuery-deals-fill=true,14,56,"Chinese (Northern style including Lanzhou hand-pulled noodles and Beijing specialties), Hawaiian (poke), Thai","Noodle soups, rice bowls, hot clay pot dishes, and cold appetizer dishes","Savory, hearty and umami-rich flavors with robust broths and marinated meats",none,Balanced Spender with orders ranging from $18 to $29.90 and no promo dependency,0.0,False,en-US,en-US,en-US,0,Curry cravings,Get bold Thai curries and stir-fries delivered in 30 min,14,56
1036296113,5,80,Your go-tos are here,Reorder favorites or find something new worth trying,restaurants,https://www.doordash.com/search/store/restaurants?event_type=search&filterQuery-vertical_ids=1&filterQuery-deals-fill=true,20,52,"Chinese (Northern style including Lanzhou hand-pulled noodles and Beijing specialties), Hawaiian (poke), Thai","Noodle soups, rice bowls, hot clay pot dishes, and cold appetizer dishes","Savory, hearty and umami-rich flavors with robust broths and marinated meats",none,Balanced Spender with orders ranging from $18 to $29.90 and no promo dependency,0.0,False,en-US,en-US,en-US,0,Your go-tos are here,Reorder favorites or find something new worth trying,20,52
87525802,1,95,Deal dropped. You're up,Save on restaurants you order from most with deals ready now,food deals,https://www.doordash.com/search/store/food%20deals?event_type=search&filterQuery-vertical_ids=1&filterQuery-deals-fill=true,23,60,"Northern Indian, Mediterranean, Mexican, Thai: predominantly orders authentic Northern Indian and Mediterranean dishes w","Burrito bowls, stuffed parathas, customizable salads, tofu bowls, and falafel wraps: frequently orders hearty vegetarian","Mild to moderately spiced, savory and fresh with an emphasis on customizable, balanced flavors","Vegetarian: orders consistently feature plant-based proteins and deliberate modifications such as extra tofu and no meat, reflecting health-conscious choices","Balanced Spender: orders average around $17-$24 with 27% promo usage, indicating moderate price sensitivity and occasion",27.0,True,en,en-US,en-US,0,Deal dropped. You're up,Save on restaurants you order from most with deals ready now,23,60
87525802,2,94,You pick. We roll,Build your perfect bowl with fresh ingredients from places nearby,rice bowls,https://www.doordash.com/search/store/rice%20bowls?event_type=search&filterQuery-vertical_ids=1&filterQuery-deals-fill=true,17,65,"Northern Indian, Mediterranean, Mexican, Thai: predominantly orders authentic Northern Indian and Mediterranean dishes w","Burrito bowls, stuffed parathas, customizable salads, tofu bowls, and falafel wraps: frequently orders hearty vegetarian","Mild to moderately spiced, savory and fresh with an emphasis on customizable, balanced flavors","Vegetarian: orders consistently feature plant-based proteins and deliberate modifications such as extra tofu and no meat, reflecting health-conscious choices","Balanced Spender: orders average around $17-$24 with 27% promo usage, indicating moderate price sensitivity and occasion",27.0,True,en,en-US,en-US,0,You pick. We roll,Build your perfect bowl with fresh ingredients from places nearby,17,65
87525802,3,93,$0 delivery fee,Skip the fee on orders from top-rated spots near you,free delivery,https://www.doordash.com/search/store/free%20delivery?event_type=search&filterQuery-vertical_ids=1&filterQuery-deals-fill=true,15,52,"Northern Indian, Mediterranean, Mexican, Thai: predominantly orders authentic Northern Indian and Mediterranean dishes w","Burrito bowls, stuffed parathas, customizable salads, tofu bowls, and falafel wraps: frequently orders hearty vegetarian","Mild to moderately spiced, savory and fresh with an emphasis on customizable, balanced flavors","Vegetarian: orders consistently feature plant-based proteins and deliberate modifications such as extra tofu and no meat, reflecting health-conscious choices","Balanced Spender: orders average around $17-$24 with 27% promo usage, indicating moderate price sensitivity and occasion",27.0,True,en,en-US,en-US,0,$0 delivery fee,Skip the fee on orders from top-rated spots near you,15,52
87525802,4,90,Taco time,"Fresh tacos, burritos, and more ready to order from nearby favorites",Mexican,https://www.doordash.com/search/store/Mexican?event_type=search&filterQuery-vertical_ids=1&filterQuery-deals-fill=true,9,68,"Northern Indian, Mediterranean, Mexican, Thai: predominantly orders authentic Northern Indian and Mediterranean dishes w","Burrito bowls, stuffed parathas, customizable salads, tofu bowls, and falafel wraps: frequently orders hearty vegetarian","Mild to moderately spiced, savory and fresh with an emphasis on customizable, balanced flavors","Vegetarian: orders consistently feature plant-based proteins and deliberate modifications such as extra tofu and no meat, reflecting health-conscious choices","Balanced Spender: orders average around $17-$24 with 27% promo usage, indicating moderate price sensitivity and occasion",27.0,True,en,en-US,en-US,0,Taco time,"Fresh tacos, burritos, and more ready to order from nearby favorites",9,68
87525802,5,82,Curry cravings,Get bold Thai curries and stir-fries delivered in 30 min,Thai food,https://www.doordash.com/search/store/Thai%20food?event_type=search&filterQuery-vertical_ids=1&filterQuery-deals-fill=true,14,56,"Northern Indian, Mediterranean, Mexican, Thai: predominantly orders authentic Northern Indian and Mediterranean dishes w","Burrito bowls, stuffed parathas, customizable salads, tofu bowls, and falafel wraps: frequently orders hearty vegetarian","Mild to moderately spiced, savory and fresh with an emphasis on customizable, balanced flavors","Vegetarian: orders consistently feature plant-based proteins and deliberate modifications such as extra tofu and no meat, reflecting health-conscious choices","Balanced Spender: orders average around $17-$24 with 27% promo usage, indicating moderate price sensitivity and occasion",27.0,True,en,en-US,en-US,0,Curry cravings,Get bold Thai curries and stir-fries delivered in 30 min,14,56
87525802,6,82,Curry and more,"Bold Indian flavors from tikka masala to biryani, all nearby",Indian food,https://www.doordash.com/search/store/Indian%20food?event_type=search&filterQuery-vertical_ids=1&filterQuery-deals-fill=true,14,60,"Northern Indian, Mediterranean, Mexican, Thai: predominantly orders authentic Northern Indian and Mediterranean dishes w","Burrito bowls, stuffed parathas, customizable salads, tofu bowls, and falafel wraps: frequently orders hearty vegetarian","Mild to moderately spiced, savory and fresh with an emphasis on customizable, balanced flavors","Vegetarian: orders consistently feature plant-based proteins and deliberate modifications such as extra tofu and no meat, reflecting health-conscious choices","Balanced Spender: orders average around $17-$24 with 27% promo usage, indicating moderate price sensitivity and occasion",27.0,True,en,en-US,en-US,0,Curry and more,"Bold Indian flavors from tikka masala to biryani, all nearby",14,60
87525802,7,80,Your go-tos are here,Reorder favorites or find something new worth trying,restaurants,https://www.doordash.com/search/store/restaurants?event_type=search&filterQuery-vertical_ids=1&filterQuery-deals-fill=true,20,52,"Northern Indian, Mediterranean, Mexican, Thai: predominantly orders authentic Northern Indian and Mediterranean dishes w","Burrito bowls, stuffed parathas, customizable salads, tofu bowls, and falafel wraps: frequently orders hearty vegetarian","Mild to moderately spiced, savory and fresh with an emphasis on customizable, balanced flavors","Vegetarian: orders consistently feature plant-based proteins and deliberate modifications such as extra tofu and no meat, reflecting health-conscious choices","Balanced Spender: orders average around $17-$24 with 27% promo usage, indicating moderate price sensitivity and occasion",27.0,True,en,en-US,en-US,0,Your go-tos are here,Reorder favorites or find something new worth trying,20,52
87525802,8,80,Fresh bowls nearby,Build your perfect meal with options that keep it light,healthy food,https://www.doordash.com/search/store/healthy%20food?event_type=search&filterQuery-vertical_ids=1&filterQuery-deals-fill=true,18,55,"Northern Indian, Mediterranean, Mexican, Thai: predominantly orders authentic Northern Indian and Mediterranean dishes w","Burrito bowls, stuffed parathas, customizable salads, tofu bowls, and falafel wraps: frequently orders hearty vegetarian","Mild to moderately spiced, savory and fresh with an emphasis on customizable, balanced flavors","Vegetarian: orders consistently feature plant-based proteins and deliberate modifications such as extra tofu and no meat, reflecting health-conscious choices","Balanced Spender: orders average around $17-$24 with 27% promo usage, indicating moderate price sensitivity and occasion",27.0,True,en,en-US,en-US,0,Fresh bowls nearby,Build your perfect meal with options that keep it light,18,55
1876399093,1,94,You pick. We roll,Build your perfect bowl with fresh ingredients from places nearby,rice bowls,https://www.doordash.com/search/store/rice%20bowls?event_type=search&filterQuery-vertical_ids=1&filterQuery-deals-fill=true,17,65,"Japanese (authentic sushi and maki), Middle Eastern (Persian, Mediterranean kebabs and shawarmas), South African (PERi‐P","Frequent lunch bowls, wraps and grilled chicken dishes, consistent sushi and poke bowls, occasional hearty pizzas and ke","Spicy, robust and flavor‐rich with consistent emphasis on bold sauces and seasonings",none,"Balanced Spender with average subtotals around $17–$35 and a high promotion usage rate (48.39%), indicating value sensit",0.0,False,en-US,en-CA,en-CA,1,You pick. We roll,Build your perfect bowl with fresh ingredients from places nearby,17,65
1876399093,2,92,Heat seekers wanted,Get bold flavors from restaurants that bring it,spicy food,https://www.doordash.com/search/store/spicy%20food?event_type=search&filterQuery-vertical_ids=1&filterQuery-deals-fill=true,19,47,"Japanese (authentic sushi and maki), Middle Eastern (Persian, Mediterranean kebabs and shawarmas), South African (PERi‐P","Frequent lunch bowls, wraps and grilled chicken dishes, consistent sushi and poke bowls, occasional hearty pizzas and ke","Spicy, robust and flavor‐rich with consistent emphasis on bold sauces and seasonings",none,"Balanced Spender with average subtotals around $17–$35 and a high promotion usage rate (48.39%), indicating value sensit",0.0,False,en-US,en-CA,en-CA,1,Heat seekers wanted,Get bold flavours from restaurants that bring it,19,48
1876399093,3,88,Pizza. Done,"Thin crust to deep dish, they're all just a tap away",pizza,https://www.doordash.com/search/store/pizza?event_type=search&filterQuery-vertical_ids=1&filterQuery-deals-fill=true,11,52,"Japanese (authentic sushi and maki), Middle Eastern (Persian, Mediterranean kebabs and shawarmas), South African (PERi‐P","Frequent lunch bowls, wraps and grilled chicken dishes, consistent sushi and poke bowls, occasional hearty pizzas and ke","Spicy, robust and flavor‐rich with consistent emphasis on bold sauces and seasonings",none,"Balanced Spender with average subtotals around $17–$35 and a high promotion usage rate (48.39%), indicating value sensit",0.0,False,en-US,en-CA,en-CA,1,Pizza. Done,"Thin crust to deep dish, they're all just a tap away",11,52
1876399093,4,84,Sushi and ramen ready,Fresh rolls and rich broths from spots you'll want to reorder,Japanese food,https://www.doordash.com/search/store/Japanese%20food?event_type=search&filterQuery-vertical_ids=1&filterQuery-deals-fill=true,21,61,"Japanese (authentic sushi and maki), Middle Eastern (Persian, Mediterranean kebabs and shawarmas), South African (PERi‐P","Frequent lunch bowls, wraps and grilled chicken dishes, consistent sushi and poke bowls, occasional hearty pizzas and ke","Spicy, robust and flavor‐rich with consistent emphasis on bold sauces and seasonings",none,"Balanced Spender with average subtotals around $17–$35 and a high promotion usage rate (48.39%), indicating value sensit",0.0,False,en-US,en-CA,en-CA,1,Sushi and ramen ready,Fresh rolls and rich broths from spots you'll want to reorder,21,61
1876399093,5,80,Your go-tos are here,Reorder favorites or find something new worth trying,restaurants,https://www.doordash.com/search/store/restaurants?event_type=search&filterQuery-vertical_ids=1&filterQuery-deals-fill=true,20,52,"Japanese (authentic sushi and maki), Middle Eastern (Persian, Mediterranean kebabs and shawarmas), South African (PERi‐P","Frequent lunch bowls, wraps and grilled chicken dishes, consistent sushi and poke bowls, occasional hearty pizzas and ke","Spicy, robust and flavor‐rich with consistent emphasis on bold sauces and seasonings",none,"Balanced Spender with average subtotals around $17–$35 and a high promotion usage rate (48.39%), indicating value sensit",0.0,False,en-US,en-CA,en-CA,1,Your go-tos are here,Reorder favourites or find something new worth trying,20,53
1125900258685514,1,98,Noodle cravings covered,🍜 Hot bowls and hand-pulled options ready from spots you'll love,noodles,https://www.doordash.com/search/store/noodles?event_type=search&filterQuery-vertical_ids=1&filterQuery-deals-fill=true,23,64,"Chinese (central/Sichuan style, e.g., 575 Miishien, Changsha Rice Noodles), American (e.g., Chick-fil-A, Coupa Cafe) and","Noodle dishes (rice noodles, spicy noodle soups), rice bowls (chicken and beef bowls), fast food sandwiches/tacos (Chick","Spicy and savory with frequent requests for extra vinegar, hot sauce and adjusted spice levels, alon","none: orders include both meat and vegetarian items with no consistent exclusion, modifications focus on taste enhancements rather than strict dietary restrictions","Balanced Spender: order subtotals generally average around $22–$30 with a low promo redemption rate (5.71%), indicating ",0.0,True,en-US,en-US,en-US,0,Noodle cravings covered,🍜 Hot bowls and hand-pulled options ready from spots you'll love,23,64
1125900258685514,2,96,Skip the schlep,"Get dumplings, rice dishes, and bold flavors delivered from top spots",Chinese food,https://www.doordash.com/search/store/Chinese%20food?event_type=search&filterQuery-vertical_ids=1&filterQuery-deals-fill=true,15,69,"Chinese (central/Sichuan style, e.g., 575 Miishien, Changsha Rice Noodles), American (e.g., Chick-fil-A, Coupa Cafe) and","Noodle dishes (rice noodles, spicy noodle soups), rice bowls (chicken and beef bowls), fast food sandwiches/tacos (Chick","Spicy and savory with frequent requests for extra vinegar, hot sauce and adjusted spice levels, alon","none: orders include both meat and vegetarian items with no consistent exclusion, modifications focus on taste enhancements rather than strict dietary restrictions","Balanced Spender: order subtotals generally average around $22–$30 with a low promo redemption rate (5.71%), indicating ",0.0,True,en-US,en-US,en-US,0,Skip the schlep,"Get dumplings, rice dishes, and bold flavors delivered from top spots",15,69
